,base_asset,compare_asset,label
15567,BIOL,MDXG,0
15568,BIOL,MEDS,0
15569,BIOL,MEIP,0
15570,BIOL,MGNX,0
15571,BIOL,MGYR,0
15572,BIOL,MICS,0
15573,BIOL,MICT,0
15618,BIOL,NTIP,0
15574,BIOL,MIND,0
15576,BIOL,MITT,0
15577,BIOL,MLSS,0
15578,BIOL,MMAT,0
15579,BIOL,MMLP,0
15580,BIOL,MNDO,0
15581,BIOL,MNMD,0
15582,BIOL,MNOV,0
15583,BIOL,MNTX,0
15584,BIOL,MOXC,0
15585,BIOL,MPAA,0
15586,BIOL,MRAM,0
15587,BIOL,MRKR,0
15575,BIOL,MINM,0
15735,BIOL,SLNG,0
15736,BIOL,SLNH,0
15737,BIOL,SMID,0
15885,BKSC,NTIC,0
15886,BKSC,OPHC,0
15887,BKSC,PCYO,0
15888,BKSC,RCKY,0
15889,BKSC,SAVA,0
15890,BKSC,SFBC,0
15891,BKSC,SIFY,0
15892,BKSC,SLNH,0
15893,BKSC,SMID,0
15894,BKSC,SMTC,0
15895,BKSC,SNGX,0
15896,BKSC,STKS,0
15897,BKSC,TROO,0
15898,BKSC,TSRI,0
15899,BKSC,TURN,0
15900,BKSC,UBOH,0
15901,BKSC,USIO,0
15902,BKSC,WAVD,0
15903,BKSC,WFCF,0
15904,BKSC,ZDGE,0
15905,BKTI,BTCM,0
15906,BKTI,CCNC,0
15907,BKTI,CDZI,0
15908,BKTI,CGRN,0
15909,BKTI,CHNR,0
15884,BKSC,NOTV,0
15910,BKTI,CLSK,0
15883,BKSC,NICK,0
15881,BKSC,MTEX,0
15856,BKSC,DSWL,0
15857,BKSC,DTST,0
15858,BKSC,DZSI,0
15859,BKSC,EVFM,0
15860,BKSC,FSFG,0
15861,BKSC,FXNC,0
15862,BKSC,GLBZ,0
15863,BKSC,GWRS,0
15864,BKSC,HBIO,0
15865,BKSC,HFBL,0
15866,BKSC,IMMP,0
15867,BKSC,INOD,0
15868,BKSC,INVE,0
15869,BKSC,IROQ,0
15870,BKSC,ISDR,0
15871,BKSC,JYNT,0
15872,BKSC,KOSS,0
15873,BKSC,LEDS,0
15874,BKSC,LIVE,0
15875,BKSC,LOAN,0
15876,BKSC,LTRX,0
15877,BKSC,LXFR,0
15878,BKSC,MFIN,0
15879,BKSC,MNDO,0
15880,BKSC,MSVB,0
15882,BKSC,NDLS,0
15911,BKTI,CLSN,0
15912,BKTI,CLWT,0
15913,BKTI,CNET,0
15944,BKTI,LGMK,0
15945,BKTI,LNDC,0
15946,BKTI,LXRX,0
15947,BKTI,MDGS,0
15948,BKTI,MDVL,0
15949,BKTI,MDWD,0
15950,BKTI,MGNX,0
15951,BKTI,MICR,0
15952,BKTI,MIND,0
15953,BKTI,MPAA,0
15954,BKTI,MRKR,0
15955,BKTI,MULN,0
15956,BKTI,NBGV,0
15957,BKTI,NCMI,0
15958,BKTI,NOVN,0
15959,BKTI,NSYS,0
15960,BKTI,OCUP,0
15961,BKTI,OMER,0
15962,BKTI,ORGS,0
15963,BKTI,PATI,0
15964,BKTI,PBLA,0
15965,BKTI,PKOH,0
15966,BKTI,PLSE,0
15967,BKTI,POLA,0
15968,BKTI,PWFL,0
15943,BKTI,IZEA,0
15942,BKTI,ISUN,0
15941,BKTI,ISEE,0
15940,BKTI,INUV,0
15914,BKTI,CRNT,0
15915,BKTI,CSCW,0
15916,BKTI,CTIB,0
15917,BKTI,CULP,0
15918,BKTI,DAKT,0
15919,BKTI,DGLY,0
15920,BKTI,DRTT,0
15921,BKTI,DYNT,0
15922,BKTI,EKSO,0
15923,BKTI,ELMD,0
15924,BKTI,ENLV,0
15925,BKTI,ETST,0
15855,BKSC,CTHR,0
15926,BKTI,FLNT,0
15928,BKTI,FWBI,0
15929,BKTI,GASS,0
15930,BKTI,GENE,0
15931,BKTI,GEOS,0
15932,BKTI,GIGM,0
15933,BKTI,GNUS,0
15934,BKTI,GSIT,0
15935,BKTI,HTGM,0
15936,BKTI,IDEX,0
15937,BKTI,IDXG,0
15938,BKTI,IMMR,0
15939,BKTI,INFI,0
15927,BKTI,FTFT,0
15854,BKSC,CNTY,0
15853,BKSC,CHCI,0
15852,BKSC,CCEL,0
15768,BIOL,TAYD,0
15769,BIOL,TCCO,0
15770,BIOL,TCRT,0
15771,BIOL,TEDU,0
15772,BIOL,TESS,0
15773,BIOL,THMO,0
15774,BIOL,THTX,0
15775,BIOL,TMBR,0
15776,BIOL,TOMZ,0
15777,BIOL,TPHS,0
15778,BIOL,TPST,0
15779,BIOL,TROO,0
15780,BIOL,TRUE,0
15781,BIOL,TSRI,0
15782,BIOL,TUSK,0
15783,BIOL,TWIN,0
15784,BIOL,TXMD,0
15785,BIOL,TYME,0
15786,BIOL,TZOO,0
15787,BIOL,UAMY,0
15788,BIOL,UBCP,0
15789,BIOL,UBOH,0
15790,BIOL,ULBI,0
15791,BIOL,UONE,0
15792,BIOL,USAK,0
15767,BIOL,TAPM,0
15766,BIOL,TAIT,0
15765,BIOL,SYRS,0
15764,BIOL,SYPR,0
15738,BIOL,SMIT,0
15739,BIOL,SMLP,0
15740,BIOL,SMMT,0
15741,BIOL,SMSI,0
15742,BIOL,SNCR,0
15743,BIOL,SNMP,0
15744,BIOL,SOFO,0
15745,BIOL,SOHO,0
15746,BIOL,SOTK,0
15747,BIOL,SPOK,0
15748,BIOL,SPWH,0
15749,BIOL,SRLP,0
15793,BIOL,USAS,0
15750,BIOL,SRNE,0
15752,BIOL,SSKN,0
15753,BIOL,SSNT,0
15754,BIOL,STAF,0
15755,BIOL,STKS,0
15756,BIOL,STRM,0
15757,BIOL,STRR,0
15758,BIOL,STRT,0
15759,BIOL,STXS,0
15760,BIOL,SVFD,0
15761,BIOL,SWKH,0
15762,BIOL,SYBX,0
15763,BIOL,SYNL,0
15751,BIOL,SRTS,0
15503,BIOL,INFU,0
15794,BIOL,USAU,0
15796,BIOL,UTMD,0
15827,BIOL,WORX,0
15828,BIOL,WPRT,0
15829,BIOL,WSTG,0
15830,BIOL,WSTL,0
15831,BIOL,WTER,0
15832,BIOL,WTRH,0
15833,BIOL,WULF,0
15834,BIOL,WVFC,0
15835,BIOL,WVVI,0
15836,BIOL,XBIT,0
15837,BIOL,XSPA,0
15838,BIOL,XTLB,0
15839,BIOL,XTNT,0
15840,BIOL,XXII,0
15841,BIOL,YGYI,0
15842,BIOL,YTEN,0
15843,BIOL,ZDGE,0
15844,BIOL,ZEUS,0
15845,BIOL,ZIVO,0
15846,BIOL,ZTEK,0
15847,BIOL,ZYNE,0
15848,BIOL,ZYXI,0
15849,BKSC,BOSC,0
15850,BKSC,CALA,0
15851,BKSC,CBAN,0
15826,BIOL,WLFC,0
15825,BIOL,WLDN,0
15824,BIOL,WKSP,0
15823,BIOL,WILC,0
15797,BIOL,UTSI,0
15798,BIOL,VBIV,0
15799,BIOL,VBLT,0
15800,BIOL,VERB,0
15801,BIOL,VERU,0
15802,BIOL,VIRC,0
15803,BIOL,VIRX,0
15804,BIOL,VISL,0
15805,BIOL,VIVE,0
15806,BIOL,VJET,0
15807,BIOL,VNRX,0
15808,BIOL,VOXX,0
15795,BIOL,USIO,0
15809,BIOL,VRDN,0
15811,BIOL,VSTM,0
15812,BIOL,VTSI,0
15813,BIOL,VTVT,0
15814,BIOL,VUZI,0
15815,BIOL,VVPR,0
15816,BIOL,VYNT,0
15817,BIOL,WATT,0
15818,BIOL,WAVD,0
15819,BIOL,WEYS,0
15820,BIOL,WFCF,0
15821,BIOL,WHLM,0
15822,BIOL,WHLR,0
15810,BIOL,VRME,0
15502,BIOL,INFI,0
15501,BIOL,INDP,0
15500,BIOL,IMUX,0
15181,BIMI,EYPT,0
15182,BIMI,FANH,0
15183,BIMI,FNHC,0
15184,BIMI,GALT,0
15185,BIMI,GLMD,0
15186,BIMI,GORO,0
15187,BIMI,HDSN,0
15188,BIMI,HRTX,0
15189,BIMI,ICPT,0
15190,BIMI,LFVN,0
15191,BIMI,LINK,0
15192,BIMI,LMNR,0
15193,BIMI,LYTS,0
15194,BIMI,MNOV,0
15195,BIMI,MRKR,0
15196,BIMI,MTRX,0
15197,BIMI,NCMI,0
15198,BIMI,NEPT,0
15199,BIMI,NERV,0
15200,BIMI,NTWK,0
15201,BIMI,OXBR,0
15202,BIMI,PHUN,0
15203,BIMI,PRQR,0
15204,BIMI,QIPT,0
15205,BIMI,QTNT,0
15180,BIMI,ENDP,0
15206,BIMI,RIBT,0
15179,BIMI,ELOX,0
15177,BIMI,CYTH,0
15152,BGFV,WAVD,0
15153,BGFV,ZDGE,0
15154,BGFV,ZTEK,0
15155,BGSF,BIMI,0
15156,BGSF,DXPE,0
15157,BGSF,EMMS,0
15158,BGSF,EYPT,0
15159,BGSF,GALT,0
15160,BGSF,GLDG,0
15161,BGSF,LUMO,0
15162,BGSF,LYTS,0
15163,BGSF,MRKR,0
15164,BGSF,MTRX,0
15165,BGSF,NCMI,0
15166,BGSF,NTWK,0
15167,BGSF,PFIN,0
15168,BGSF,SDPI,0
15169,BGSF,SIEB,0
15170,BIMI,BNFT,0
15171,BIMI,CEMI,0
15172,BIMI,CHMI,0
15173,BIMI,CJJD,0
15174,BIMI,CLDX,0
15175,BIMI,CRWS,0
15176,BIMI,CYRN,0
15178,BIMI,EIGR,0
15207,BIMI,SDPI,0
15208,BIMI,SELF,0
15209,BIMI,SGRP,0
15240,BIOC,GEVO,0
15241,BIOC,GLBS,0
15242,BIOC,GNCA,0
15243,BIOC,GURE,0
15244,BIOC,GWAV,0
15245,BIOC,HOFT,0
15246,BIOC,IDXG,0
15247,BIOC,INPX,0
15248,BIOC,IVAC,0
15249,BIOC,JAGX,0
15250,BIOC,KPRX,0
15251,BIOC,LMFA,0
15252,BIOC,LPCN,0
15253,BIOC,LTBR,0
15254,BIOC,MDGS,0
15255,BIOC,MIGI,0
15256,BIOC,MRAM,0
15257,BIOC,MYMD,0
15258,BIOC,NNBR,0
15259,BIOC,NNDM,0
15260,BIOC,NNVC,0
15261,BIOC,NOVN,0
15262,BIOC,NRBO,0
15263,BIOC,NURO,0
15264,BIOC,NVIV,0
15239,BIOC,FONR,0
15238,BIOC,EVOL,0
15237,BIOC,ENVB,0
15236,BIOC,DLPN,0
15210,BIMI,SIEB,0
15211,BIMI,SOHO,0
15212,BIMI,SSKN,0
15213,BIMI,STRM,0
15214,BIMI,TCMD,0
15215,BIMI,VKTX,0
15216,BIMI,VRME,0
15217,BIMI,WSTG,0
15218,BIMI,WTER,0
15219,BIMI,YGYI,0
15220,BIOC,BIOL,0
15221,BIOC,BPTH,0
15151,BGFV,VTSI,0
15222,BIOC,BTTR,0
15224,BIOC,CELZ,0
15225,BIOC,CETX,0
15226,BIOC,CHEK,0
15227,BIOC,CKPT,0
15228,BIOC,COCP,0
15229,BIOC,CRDF,0
15230,BIOC,CTXR,0
15231,BIOC,CUEN,0
15232,BIOC,CYAD,0
15233,BIOC,CYCC,0
15234,BIOC,CYTO,0
15235,BIOC,DFFN,0
15223,BIOC,CALA,0
15150,BGFV,UBOH,0
15149,BGFV,TSRI,0
15148,BGFV,TROO,0
15064,BEEM,COHN,0
15065,BEEM,CPHI,0
15066,BEEM,CPSH,0
15067,BEEM,CRWS,0
15068,BEEM,CTHR,0
15069,BEEM,DRIO,0
15070,BEEM,ECOM,0
15071,BEEM,EDUC,0
15072,BEEM,ELLO,0
15073,BEEM,ELTK,0
15074,BEEM,ESCA,0
15075,BEEM,FKWL,0
15076,BEEM,FORD,0
15077,BEEM,GBOX,0
15078,BEEM,GNSS,0
15079,BEEM,GROW,0
15080,BEEM,GRVY,0
15081,BEEM,HGBL,0
15082,BEEM,INFU,0
15083,BEEM,INOD,0
15084,BEEM,ISDR,0
15085,BEEM,KIRK,0
15086,BEEM,KOPN,0
15087,BEEM,KZIA,0
15088,BEEM,LAKE,0
15063,BEEM,CLPT,0
15062,BEEM,CDXC,0
15061,BEEM,CBAT,0
15060,BEEM,CARV,0
15034,BCTX,TEDU,0
15035,BCTX,THTX,0
15036,BCTX,TMBR,0
15037,BCTX,TMDI,0
15038,BCTX,TOUR,0
15039,BCTX,TPHS,0
15040,BCTX,TPST,0
15041,BCTX,TRUE,0
15042,BCTX,TYME,0
15043,BCTX,VIRC,0
15044,BCTX,VIRX,0
15045,BCTX,VIVE,0
15089,BEEM,LEDS,0
15046,BCTX,VRDN,0
15048,BCTX,WHLM,0
15049,BCTX,WSTL,0
15050,BCTX,XBIO,0
15051,BCTX,XELA,0
15052,BCTX,XELB,0
15053,BCTX,XTNT,0
15054,BCTX,YTEN,0
15055,BCTX,YTRA,0
15056,BEEM,BNSO,0
15057,BEEM,BOSC,0
15058,BEEM,BRCN,0
15059,BEEM,BYRN,0
15047,BCTX,WATT,0
15265,BIOC,OCUP,0
15090,BEEM,LFMD,0
15092,BEEM,LIXT,0
15123,BEEM,WPRT,0
15124,BEEM,ZDGE,0
15125,BGFV,CPSI,0
15126,BGFV,CRWS,0
15127,BGFV,EIGR,0
15128,BGFV,ELSE,0
15129,BGFV,GLBZ,0
15130,BGFV,GROW,0
15131,BGFV,IMMP,0
15132,BGFV,INOD,0
15133,BGFV,INVE,0
15134,BGFV,ISDR,0
15135,BGFV,LARK,0
15136,BGFV,LIVE,0
15137,BGFV,MARA,0
15138,BGFV,MNDO,0
15139,BGFV,NERV,0
15140,BGFV,NOTV,0
15141,BGFV,PMTS,0
15142,BGFV,RIOT,0
15143,BGFV,SAVA,0
15144,BGFV,SCKT,0
15145,BGFV,SLNH,0
15146,BGFV,SSNT,0
15147,BGFV,SYPR,0
15122,BEEM,WILC,0
15121,BEEM,VVPR,0
15120,BEEM,VUZI,0
15119,BEEM,VOXX,0
15093,BEEM,LRMR,0
15094,BEEM,MARA,0
15095,BEEM,MCRB,0
15096,BEEM,MNMD,0
15097,BEEM,MOBQ,0
15098,BEEM,MVIS,0
15099,BEEM,NATR,0
15100,BEEM,OCUL,0
15101,BEEM,OIIM,0
15102,BEEM,PENN,0
15103,BEEM,POET,0
15104,BEEM,PRPL,0
15091,BEEM,LINK,0
15105,BEEM,PRTS,0
15107,BEEM,RIOT,0
15108,BEEM,SAVA,0
15109,BEEM,SCKT,0
15110,BEEM,SIFY,0
15111,BEEM,SMIT,0
15112,BEEM,SPWH,0
15113,BEEM,SRNE,0
15114,BEEM,STRM,0
15115,BEEM,STXS,0
15116,BEEM,SYPR,0
15117,BEEM,TKAT,0
15118,BEEM,USIO,0
15106,BEEM,RCKY,0
15969,BKTI,RBBN,0
15266,BIOC,OGEN,0
15268,BIOC,ONVO,0
15416,BIOL,ELLO,0
15417,BIOL,ELMD,0
15418,BIOL,ELOX,0
15419,BIOL,ELSE,0
15420,BIOL,ELTK,0
15421,BIOL,EMAN,0
15422,BIOL,EMKR,0
15423,BIOL,EMMS,0
15424,BIOL,EMWP,0
15425,BIOL,ENSV,0
15426,BIOL,ENVB,0
15427,BIOL,EPSN,0
15428,BIOL,ESOA,0
15429,BIOL,ESPR,0
15430,BIOL,ETST,0
15431,BIOL,EVFM,0
15432,BIOL,EVOK,0
15433,BIOL,EVOL,0
15434,BIOL,EXTN,0
15435,BIOL,EYPT,0
15436,BIOL,EZPW,0
15437,BIOL,FARM,0
15438,BIOL,FBIO,0
15439,BIOL,FEIM,0
15440,BIOL,FKWL,0
15415,BIOL,EIGR,0
15441,BIOL,FLNT,0
15414,BIOL,EGAN,0
15412,BIOL,ECOM,0
15387,BIOL,CYAD,0
15388,BIOL,CYCC,0
15389,BIOL,CYRN,0
15390,BIOL,CYTH,0
15391,BIOL,CZWI,0
15392,BIOL,DAIO,0
15393,BIOL,DAKT,0
15394,BIOL,DARE,0
15395,BIOL,DBVT,0
15396,BIOL,DGLY,0
15397,BIOL,DJCO,0
15398,BIOL,DLHC,0
15399,BIOL,DLPN,0
15400,BIOL,DLTH,0
15401,BIOL,DRIO,0
15402,BIOL,DRRX,0
15403,BIOL,DRTT,0
15404,BIOL,DSKE,0
15405,BIOL,DSWL,0
15406,BIOL,DTEA,0
15407,BIOL,DTST,0
15408,BIOL,DXPE,0
15409,BIOL,DXYN,0
15410,BIOL,DYAI,0
15411,BIOL,DYNT,0
15413,BIOL,EDAP,0
15442,BIOL,FLXS,0
15443,BIOL,FNHC,0
15444,BIOL,FONR,0
15475,BIOL,GYRO,0
15476,BIOL,HAYN,0
15477,BIOL,HBIO,0
15478,BIOL,HEPA,0
15479,BIOL,HFBL,0
15480,BIOL,HGBL,0
15481,BIOL,HGEN,0
15482,BIOL,HIHO,0
15483,BIOL,HMNF,0
15484,BIOL,HOFT,0
15485,BIOL,HRTG,0
15486,BIOL,HRTX,0
15487,BIOL,HSDT,0
15488,BIOL,HSON,0
15489,BIOL,HSTO,0
15490,BIOL,HTGM,0
15491,BIOL,HURC,0
15492,BIOL,HUSA,0
15493,BIOL,HWBK,0
15494,BIOL,ICCC,0
15495,BIOL,ICPT,0
15496,BIOL,IDEX,0
15497,BIOL,IDRA,0
15498,BIOL,IMMP,0
15499,BIOL,IMMR,0
15474,BIOL,GWRS,0
15473,BIOL,GWAV,0
15472,BIOL,GURE,0
15471,BIOL,GTIM,0
15445,BIOL,FORD,0
15446,BIOL,FSFG,0
15447,BIOL,FSTR,0
15448,BIOL,FSTX,0
15449,BIOL,FTEK,0
15450,BIOL,FUSB,0
15451,BIOL,GAIA,0
15452,BIOL,GALT,0
15453,BIOL,GASS,0
15454,BIOL,GBOX,0
15455,BIOL,GCTK,0
15456,BIOL,GECC,0
15386,BIOL,CWBC,0
15457,BIOL,GENE,0
15459,BIOL,GILT,0
15460,BIOL,GLBS,0
15461,BIOL,GLBZ,0
15462,BIOL,GLDG,0
15463,BIOL,GLMD,0
15464,BIOL,GLOP,0
15465,BIOL,GLYC,0
15466,BIOL,GNUS,0
15467,BIOL,GORO,0
15468,BIOL,GREE,0
15469,BIOL,GROW,0
15470,BIOL,GSIT,0
15458,BIOL,GIGM,0
15385,BIOL,CVLG,0
15384,BIOL,CVGI,0
15383,BIOL,CTSO,0
15299,BIOC,VIVE,0
15300,BIOC,VTVT,0
15301,BIOC,VYNT,0
15302,BIOC,WORX,0
15303,BIOC,XSPA,0
15304,BIOC,YTEN,0
15305,BIOL,BKTI,0
15306,BIOL,BKYI,0
15307,BIOL,BLBX,0
15308,BIOL,BLIN,0
15309,BIOL,BLNK,0
15310,BIOL,BLPH,0
15311,BIOL,BLRX,0
15312,BIOL,BLUE,0
15313,BIOL,BMRA,0
15314,BIOL,BNFT,0
15315,BIOL,BNSO,0
15316,BIOL,BOSC,0
15317,BIOL,BOTJ,0
15318,BIOL,BRFH,0
15319,BIOL,BRID,0
15320,BIOL,BRQS,0
15321,BIOL,BSET,0
15322,BIOL,BSGM,0
15323,BIOL,BTTR,0
15298,BIOC,UTMD,0
15297,BIOC,USAU,0
15296,BIOC,TTNP,0
15295,BIOC,TMDI,0
15269,BIOC,OPGN,0
15270,BIOC,OPTT,0
15271,BIOC,OSUR,0
15272,BIOC,OTIC,0
15273,BIOC,PBLA,0
15274,BIOC,PBYI,0
15275,BIOC,PDSB,0
15276,BIOC,PHIO,0
15277,BIOC,PLAG,0
15278,BIOC,PLSE,0
15279,BIOC,PRTK,0
15280,BIOC,PSTV,0
15324,BIOL,BVXV,0
15281,BIOC,PULM,0
15283,BIOC,QNRX,0
15284,BIOC,RELV,0
15285,BIOC,RSLS,0
15286,BIOC,RZLT,0
15287,BIOC,SGLY,0
15288,BIOC,SILC,0
15289,BIOC,SIOX,0
15290,BIOC,SISI,0
15291,BIOC,SNCR,0
15292,BIOC,STRR,0
15293,BIOC,TEDU,0
15294,BIOC,THMO,0
15282,BIOC,QLGN,0
15267,BIOC,ONTX,0
15325,BIOL,BWEN,0
15327,BIOL,BYRN,0
15358,BIOL,CLSK,0
15359,BIOL,CLVS,0
15360,BIOL,CLWT,0
15361,BIOL,CMCL,0
15362,BIOL,CMCM,0
15363,BIOL,CMRX,0
15364,BIOL,CNCE,0
15365,BIOL,CNET,0
15366,BIOL,CNTY,0
15367,BIOL,CODA,0
15368,BIOL,COHN,0
15369,BIOL,CONN,0
15370,BIOL,CORR,0
15371,BIOL,CPIX,0
15372,BIOL,CPLP,0
15373,BIOL,CPSS,0
15374,BIOL,CRBP,0
15375,BIOL,CREG,0
15376,BIOL,CREX,0
15377,BIOL,CRNT,0
15378,BIOL,CRVS,0
15379,BIOL,CRWS,0
15380,BIOL,CSCW,0
15381,BIOL,CTHR,0
15382,BIOL,CTMX,0
15357,BIOL,CLSD,0
15356,BIOL,CLRO,0
15355,BIOL,CLRB,0
15354,BIOL,CLPT,0
15328,BIOL,BZUN,0
15329,BIOL,CALA,0
15330,BIOL,CANF,0
15331,BIOL,CAPR,0
15332,BIOL,CBAN,0
15333,BIOL,CBAT,0
15334,BIOL,CBAY,0
15335,BIOL,CBFV,0
15336,BIOL,CRYO,0
15337,BIOL,CCNC,0
15338,BIOL,CCRD,0
15339,BIOL,CDZI,0
15326,BIOL,BYFC,0
15340,BIOL,CEMI,0
15342,BIOL,CGRN,0
15343,BIOL,CHCI,0
15344,BIOL,CHMG,0
15345,BIOL,CHMI,0
15346,BIOL,CHUY,0
15347,BIOL,CIDM,0
15348,BIOL,CIZN,0
15349,BIOL,CJJD,0
15350,BIOL,CKPT,0
15351,BIOL,CLBS,0
15352,BIOL,CLIR,0
15353,BIOL,CLLS,0
15341,BIOL,CFBK,0
15970,BKTI,RDHL,0
15971,BKTI,REED,0
15972,BKTI,RKDA,0
16590,BMRA,CPLP,0
16591,BMRA,DPDW,0
16592,BMRA,DRIO,0
16593,BMRA,DRRX,0
16594,BMRA,DXPE,0
16595,BMRA,DYAI,0
16596,BMRA,ELMD,0
16597,BMRA,ETST,0
16598,BMRA,EYPT,0
16599,BMRA,FKWL,0
16600,BMRA,GLDG,0
16601,BMRA,GNSS,0
16602,BMRA,GRVY,0
16603,BMRA,HAYN,0
16604,BMRA,HGBL,0
16605,BMRA,HNRG,0
16606,BMRA,HUSA,0
16607,BMRA,ICAD,0
16608,BMRA,ICMB,0
16609,BMRA,INFU,0
16610,BMRA,INSE,0
16611,BMRA,INSG,0
16612,BMRA,ITRN,0
16613,BMRA,KMDA,0
16614,BMRA,KRMD,0
16589,BMRA,CMCL,0
16615,BMRA,LAKE,0
16588,BMRA,CGEN,0
16586,BLUE,UTSI,0
16561,BLRX,USEG,0
16562,BLRX,VIRX,0
16563,BLRX,WHLM,0
16564,BLRX,WSTL,0
16565,BLRX,XBIO,0
16566,BLRX,XELA,0
16567,BLRX,XELB,0
16568,BLRX,XTNT,0
16569,BLUE,CHNR,0
16570,BLUE,CNCE,0
16571,BLUE,CSCW,0
16572,BLUE,CYRN,0
16573,BLUE,GLMD,0
16574,BLUE,GLYC,0
16575,BLUE,HRTG,0
16576,BLUE,ISSC,0
16577,BLUE,MBRX,0
16578,BLUE,PCSA,0
16579,BLUE,PMCB,0
16580,BLUE,PPBT,0
16581,BLUE,TARA,0
16582,BLUE,TESS,0
16583,BLUE,TPHS,0
16584,BLUE,TXMD,0
16585,BLUE,USEG,0
16587,BMRA,BYRN,0
16616,BMRA,LPTH,0
16617,BMRA,LRMR,0
16618,BMRA,LUMO,0
16649,BNED,BYFC,0
16650,BNED,CMRX,0
16651,BNED,CRIS,0
16652,BNED,CVGI,0
16653,BNED,DTEA,0
16654,BNED,DXYN,0
16655,BNED,EMKR,0
16656,BNED,FLXS,0
16657,BNED,GREE,0
16658,BNED,HIHO,0
16659,BNED,ICMB,0
16660,BNED,IDEX,0
16661,BNED,INFI,0
16662,BNED,INTT,0
16663,BNED,INUV,0
16664,BNED,IRIX,0
16665,BNED,ISUN,0
16666,BNED,KOPN,0
16667,BNED,LCUT,0
16668,BNED,MDXG,0
16669,BNED,MICR,0
16670,BNED,MICS,0
16671,BNED,NEGG,0
16672,BNED,NTIP,0
16673,BNED,PALT,0
16648,BMRA,ZYXI,0
16647,BMRA,YGYI,0
16646,BMRA,WHLM,0
16645,BMRA,WEYS,0
16619,BMRA,MEDS,0
16620,BMRA,MICT,0
16621,BMRA,MLSS,0
16622,BMRA,MMLP,0
16623,BMRA,NISN,0
16624,BMRA,NTWK,0
16625,BMRA,OESX,0
16626,BMRA,OPOF,0
16627,BMRA,PATI,0
16628,BMRA,PFIN,0
16629,BMRA,PNBK,0
16630,BMRA,PPIH,0
16560,BLRX,TYME,0
16631,BMRA,PRPL,0
16633,BMRA,RAVE,0
16634,BMRA,RELV,0
16635,BMRA,RMCF,0
16636,BMRA,SALM,0
16637,BMRA,SPWH,0
16638,BMRA,SRNE,0
16639,BMRA,SYNL,0
16640,BMRA,TESS,0
16641,BMRA,TOMZ,0
16642,BMRA,UONE,0
16643,BMRA,USDP,0
16644,BMRA,VIRC,0
16632,BMRA,RAND,0
16559,BLRX,TRUE,0
16558,BLRX,TPHS,0
16557,BLRX,TOUR,0
16473,BLPH,TPHS,0
16474,BLPH,TTOO,0
16475,BLPH,TXMD,0
16476,BLPH,UFAB,0
16477,BLPH,USEG,0
16478,BLPH,VIRX,0
16479,BLPH,WATT,0
16480,BLPH,WSTL,0
16481,BLPH,XELB,0
16482,BLPH,XTNT,0
16483,BLRX,BRTX,0
16484,BLRX,CAMP,0
16485,BLRX,CANF,0
16486,BLRX,CCNC,0
16487,BLRX,CCRD,0
16488,BLRX,CEAD,0
16489,BLRX,CETX,0
16490,BLRX,CHNR,0
16491,BLRX,CLVS,0
16492,BLRX,CNFR,0
16493,BLRX,COCP,0
16494,BLRX,CREG,0
16495,BLRX,CREX,0
16496,BLRX,CRVS,0
16497,BLRX,CTMX,0
16472,BLPH,TOUR,0
16471,BLPH,TMDI,0
16470,BLPH,TCCO,0
16469,BLPH,TARA,0
16443,BLPH,ORGS,0
16444,BLPH,PGEN,0
16445,BLPH,PMCB,0
16446,BLPH,PPBT,0
16447,BLPH,PRSO,0
16448,BLPH,QBAK,0
16449,BLPH,QNRX,0
16450,BLPH,QUAD,0
16451,BLPH,RCRT,0
16452,BLPH,RKDA,0
16453,BLPH,RLGT,0
16454,BLPH,RMAX,0
16498,BLRX,CULP,0
16455,BLPH,RMTI,0
16457,BLPH,RYAM,0
16458,BLPH,SCOR,0
16459,BLPH,SCYX,0
16460,BLPH,SHIP,0
16461,BLPH,SLRX,0
16462,BLPH,SNDA,0
16463,BLPH,SNMP,0
16464,BLPH,SONN,0
16465,BLPH,SPCB,0
16466,BLPH,SPOK,0
16467,BLPH,STAF,0
16468,BLPH,SYRS,0
16456,BLPH,RWLK,0
16674,BNED,PLSE,0
16499,BLRX,CYAD,0
16501,BLRX,EFOI,0
16532,BLRX,ONVO,0
16533,BLRX,PBPB,0
16534,BLRX,PBYI,0
16535,BLRX,PCYG,0
16536,BLRX,PGEN,0
16537,BLRX,POAI,0
16538,BLRX,PPBT,0
16539,BLRX,PRSO,0
16540,BLRX,PRTH,0
16541,BLRX,PRTY,0
16542,BLRX,QNRX,0
16543,BLRX,QUAD,0
16544,BLRX,QUIK,0
16545,BLRX,RAIL,0
16546,BLRX,RYAM,0
16547,BLRX,SCOR,0
16548,BLRX,SELB,0
16549,BLRX,SHIP,0
16550,BLRX,SMLP,0
16551,BLRX,SNDA,0
16552,BLRX,SONN,0
16553,BLRX,SPCB,0
16554,BLRX,SPOK,0
16555,BLRX,SYBX,0
16556,BLRX,TARA,0
16531,BLRX,ONCY,0
16530,BLRX,ONCS,0
16529,BLRX,OCUP,0
16528,BLRX,OCGN,0
16502,BLRX,EKSO,0
16503,BLRX,ELDN,0
16504,BLRX,EMWP,0
16505,BLRX,EXPR,0
16506,BLRX,EXTN,0
16507,BLRX,FARM,0
16508,BLRX,FWBI,0
16509,BLRX,GIFI,0
16510,BLRX,HROW,0
16511,BLRX,HSDT,0
